system,system_name,school,school_name,pool,Indicator,All Students,BHN,ED,EL,Super Subgroup,SWD,Indicator Score (60-40)
160,Coffee County,20,Hickerson Elementary,K8,Achievement,3,NA,2,NA,2,NA,2.6
160,Coffee County,20,Hickerson Elementary,K8,Growth,1,NA,1,NA,2,NA,1
160,Coffee County,20,Hickerson Elementary,K8,Chronic Absenteeism,3,NA,3,NA,NA,2,2.8
160,Coffee County,20,Hickerson Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
160,Coffee County,20,Hickerson Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,20,Hickerson Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,20,Hickerson Elementary,K8,Weighted Subgroup Score,2.2,NA,1.7,NA,2,2, 
160,Coffee County,25,Hillsboro Elementary,K8,Achievement,3,NA,2,NA,2,NA,2.6
160,Coffee County,25,Hillsboro Elementary,K8,Growth,4,4,4,NA,4,2,3.7
160,Coffee County,25,Hillsboro Elementary,K8,Chronic Absenteeism,3,4,4,NA,NA,2,3.1
160,Coffee County,25,Hillsboro Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
160,Coffee County,25,Hillsboro Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,25,Hillsboro Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,25,Hillsboro Elementary,K8,Weighted Subgroup Score,3.4,4,3,NA,2.9,2, 
160,Coffee County,35,New Union Elementary,K8,Achievement,4,NA,2,NA,2,NA,3.2
160,Coffee County,35,New Union Elementary,K8,Growth,0,3,2,2,2,NA,0.9
160,Coffee County,35,New Union Elementary,K8,Chronic Absenteeism,3,4,2,4,NA,NA,3.1
160,Coffee County,35,New Union Elementary,K8,ELPA,4,4,NA,4,NA,NA,4
160,Coffee County,35,New Union Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,35,New Union Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,35,New Union Elementary,K8,Weighted Subgroup Score,2.5,3.4,2,2.7,2,NA, 
160,Coffee County,40,North Coffee Elementary,K8,Achievement,3,NA,3,NA,3,NA,3
160,Coffee County,40,North Coffee Elementary,K8,Growth,2,2,2,NA,2,NA,2
160,Coffee County,40,North Coffee Elementary,K8,Chronic Absenteeism,4,NA,2,NA,NA,3,3.4
160,Coffee County,40,North Coffee Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
160,Coffee County,40,North Coffee Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,40,North Coffee Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,40,North Coffee Elementary,K8,Weighted Subgroup Score,2.7,2,2.5,NA,2.6,3, 
160,Coffee County,50,Deerfield Elementary School,K8,Achievement,3,NA,3,NA,3,NA,3
160,Coffee County,50,Deerfield Elementary School,K8,Growth,2,NA,1,NA,1,2,1.8
160,Coffee County,50,Deerfield Elementary School,K8,Chronic Absenteeism,1,NA,0,NA,NA,4,1.4
160,Coffee County,50,Deerfield Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
160,Coffee County,50,Deerfield Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,50,Deerfield Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,50,Deerfield Elementary School,K8,Weighted Subgroup Score,2.4,NA,1.9,NA,2.1,2.4, 
160,Coffee County,55,Coffee County Raider Academy,K8,Achievement,2,4,2,NA,3,2,2.3
160,Coffee County,55,Coffee County Raider Academy,K8,Growth,4,4,2,3,3,2,3.5
160,Coffee County,55,Coffee County Raider Academy,K8,Chronic Absenteeism,2,2,0,NA,NA,1,1.6
160,Coffee County,55,Coffee County Raider Academy,K8,ELPA,NA,NA,NA,NA,NA,NA, 
160,Coffee County,55,Coffee County Raider Academy,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,55,Coffee County Raider Academy,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
160,Coffee County,55,Coffee County Raider Academy,K8,Weighted Subgroup Score,2.8,3.8,1.8,3,3,1.9, 
161,Manchester,5,College Street Elementary,K8,Achievement,2,3,3,NA,2,NA,2.4
161,Manchester,5,College Street Elementary,K8,Growth,2,2,2,3,2,3,2.2
161,Manchester,5,College Street Elementary,K8,Chronic Absenteeism,2,2,4,NA,NA,2,2.3
161,Manchester,5,College Street Elementary,K8,ELPA,3,2,NA,3,NA,NA,2.8
161,Manchester,5,College Street Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
161,Manchester,5,College Street Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
161,Manchester,5,College Street Elementary,K8,Weighted Subgroup Score,2.1,2.5,2.7,3,2,2.8, 
161,Manchester,10,Westwood Elementary,K8,Achievement,4,4,3,4,4,NA,3.9
161,Manchester,10,Westwood Elementary,K8,Growth,2,2,3,2,3,2,2.1
161,Manchester,10,Westwood Elementary,K8,Chronic Absenteeism,4,4,4,4,NA,4,4
161,Manchester,10,Westwood Elementary,K8,ELPA,3,3,3,3,NA,NA,3
161,Manchester,10,Westwood Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
161,Manchester,10,Westwood Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
161,Manchester,10,Westwood Elementary,K8,Weighted Subgroup Score,3.2,3.2,3.1,3.2,3.6,2.4, 
161,Manchester,15,Westwood Middle School,K8,Achievement,2,1,2,2,1,2,1.9
161,Manchester,15,Westwood Middle School,K8,Growth,0,0,0,0,0,0,0
161,Manchester,15,Westwood Middle School,K8,Chronic Absenteeism,3,4,3,NA,NA,2,3
161,Manchester,15,Westwood Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
161,Manchester,15,Westwood Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
161,Manchester,15,Westwood Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
161,Manchester,15,Westwood Middle School,K8,Weighted Subgroup Score,1.3,0.9,1.3,1.1,0.6,1.2, 
162,Tullahoma,5,Bel Aire Elementary,K8,Achievement,1,NA,2,NA,2,NA,1.4
162,Tullahoma,5,Bel Aire Elementary,K8,Growth,2,3,2,NA,2,3,2.3
162,Tullahoma,5,Bel Aire Elementary,K8,Chronic Absenteeism,1,2,2,NA,NA,2,1.4
162,Tullahoma,5,Bel Aire Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,5,Bel Aire Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,5,Bel Aire Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,5,Bel Aire Elementary,K8,Weighted Subgroup Score,1.4,2.8,2,NA,2,2.8, 
162,Tullahoma,15,East Middle School,K8,Achievement,2,1,2,NA,1,2,1.9
162,Tullahoma,15,East Middle School,K8,Growth,0,1,0,NA,0,2,0.4
162,Tullahoma,15,East Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,2,3.7
162,Tullahoma,15,East Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,15,East Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,15,East Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,15,East Middle School,K8,Weighted Subgroup Score,1.4,1.3,1.4,NA,0.6,2, 
162,Tullahoma,20,East Lincoln Elementary,K8,Achievement,1,1,1,NA,1,NA,1
162,Tullahoma,20,East Lincoln Elementary,K8,Growth,2,2,1,NA,2,2,1.9
162,Tullahoma,20,East Lincoln Elementary,K8,Chronic Absenteeism,4,4,3,NA,NA,4,3.9
162,Tullahoma,20,East Lincoln Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,20,East Lincoln Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,20,East Lincoln Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,20,East Lincoln Elementary,K8,Weighted Subgroup Score,1.7,1.7,1.2,NA,1.4,2.4, 
162,Tullahoma,23,Jack T Farrar Elementary,K8,Achievement,1,3,3,NA,3,NA,1.8
162,Tullahoma,23,Jack T Farrar Elementary,K8,Growth,2,2,2,NA,2,2,2
162,Tullahoma,23,Jack T Farrar Elementary,K8,Chronic Absenteeism,2,2,2,NA,NA,2,2
162,Tullahoma,23,Jack T Farrar Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,23,Jack T Farrar Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,23,Jack T Farrar Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,23,Jack T Farrar Elementary,K8,Weighted Subgroup Score,1.5,2.5,2.5,NA,2.6,2, 
162,Tullahoma,25,Robert E Lee Elementary,K8,Achievement,3,NA,2,NA,2,2,2.6
162,Tullahoma,25,Robert E Lee Elementary,K8,Growth,3,3,3,NA,4,3,3
162,Tullahoma,25,Robert E Lee Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
162,Tullahoma,25,Robert E Lee Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,25,Robert E Lee Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,25,Robert E Lee Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,25,Robert E Lee Elementary,K8,Weighted Subgroup Score,3.1,3.2,2.6,NA,2.9,2.6, 
162,Tullahoma,35,Tullahoma High School,HS,Achievement,4,2,3,NA,2,2,3.3
162,Tullahoma,35,Tullahoma High School,HS,Growth,4,3,3,NA,3,2,3.5
162,Tullahoma,35,Tullahoma High School,HS,Chronic Absenteeism,2,2,2,NA,NA,2,2
162,Tullahoma,35,Tullahoma High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,35,Tullahoma High School,HS,Graduation Rate,2,2,2,NA,NA,NA,2
162,Tullahoma,35,Tullahoma High School,HS,Ready Graduate,4,2,3,NA,2,NA,3.4
162,Tullahoma,35,Tullahoma High School,HS,Weighted Subgroup Score,3.7,2.3,2.9,NA,2.4,2, 
162,Tullahoma,40,West Middle School,K8,Achievement,1,0,1,NA,1,2,1
162,Tullahoma,40,West Middle School,K8,Growth,0,1,2,NA,2,2,0.7
162,Tullahoma,40,West Middle School,K8,Chronic Absenteeism,2,4,3,NA,NA,2,2.4
162,Tullahoma,40,West Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,40,West Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,40,West Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
162,Tullahoma,40,West Middle School,K8,Weighted Subgroup Score,0.7,0.8,1.6,NA,1.4,2, 
170,Crockett County,3,Crockett County High School,HS,Achievement,1,1,1,NA,1,2,1.1
170,Crockett County,3,Crockett County High School,HS,Growth,0,0,0,2,0,2,0.4
170,Crockett County,3,Crockett County High School,HS,Chronic Absenteeism,4,4,3,NA,NA,4,3.9
170,Crockett County,3,Crockett County High School,HS,ELPA,0,0,NA,0,NA,NA,0
170,Crockett County,3,Crockett County High School,HS,Graduation Rate,4,4,4,NA,NA,NA,4
170,Crockett County,3,Crockett County High School,HS,Ready Graduate,3,1,2,NA,1,NA,2.4
170,Crockett County,3,Crockett County High School,HS,Weighted Subgroup Score,1.5,1.1,1.3,1.4,0.7,2.3, 
170,Crockett County,12,Crockett County Middle School,K8,Achievement,3,2,2,NA,2,3,2.7
170,Crockett County,12,Crockett County Middle School,K8,Growth,2,2,2,3,2,3,2.2
170,Crockett County,12,Crockett County Middle School,K8,Chronic Absenteeism,3,4,2,NA,NA,4,3.1
170,Crockett County,12,Crockett County Middle School,K8,ELPA,3,3,NA,3,NA,NA,3
170,Crockett County,12,Crockett County Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
170,Crockett County,12,Crockett County Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
170,Crockett County,12,Crockett County Middle School,K8,Weighted Subgroup Score,2.7,2.3,2,3,2,3.1, 
170,Crockett County,20,Friendship Elementary,K8,Achievement,2,NA,2,NA,2,NA,2
170,Crockett County,20,Friendship Elementary,K8,Growth,3,NA,3,NA,3,NA,3
170,Crockett County,20,Friendship Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,NA,4
170,Crockett County,20,Friendship Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
170,Crockett County,20,Friendship Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
170,Crockett County,20,Friendship Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
170,Crockett County,20,Friendship Elementary,K8,Weighted Subgroup Score,2.6,4,2.6,NA,2.4,NA, 
170,Crockett County,25,Gadsden Elementary,K8,Achievement,2,NA,NA,NA,NA,NA,2
170,Crockett County,25,Gadsden Elementary,K8,Growth,3,NA,3,NA,3,NA,3
170,Crockett County,25,Gadsden Elementary,K8,Chronic Absenteeism,3,NA,2,NA,NA,NA,2.6
170,Crockett County,25,Gadsden Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
170,Crockett County,25,Gadsden Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
170,Crockett County,25,Gadsden Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
170,Crockett County,25,Gadsden Elementary,K8,Weighted Subgroup Score,2.5,NA,2.8,NA,3,NA, 
170,Crockett County,40,Maury City Elementary,K8,Achievement,3,NA,0,NA,2,NA,1.8
170,Crockett County,40,Maury City Elementary,K8,Growth,1,2,2,2,2,NA,1.4
170,Crockett County,40,Maury City Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,NA,4
170,Crockett County,40,Maury City Elementary,K8,ELPA,4,4,NA,4,NA,NA,4
170,Crockett County,40,Maury City Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
170,Crockett County,40,Maury City Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
170,Crockett County,40,Maury City Elementary,K8,Weighted Subgroup Score,2.5,2.7,1.2,2.4,2,NA, 
171,Alamo,5,Alamo Elementary,K8,Achievement,4,3,3,3,3,3,3.6
171,Alamo,5,Alamo Elementary,K8,Growth,4,4,4,4,4,3,3.9
171,Alamo,5,Alamo Elementary,K8,Chronic Absenteeism,3,4,3,3,NA,4,3.2
171,Alamo,5,Alamo Elementary,K8,ELPA,4,4,4,4,NA,NA,4
171,Alamo,5,Alamo Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
171,Alamo,5,Alamo Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
171,Alamo,5,Alamo Elementary,K8,Weighted Subgroup Score,3.9,3.6,3.5,3.5,3.4,3.1, 
172,Bells,5,Bells Elementary,K8,Achievement,4,3,4,NA,3,NA,3.8
172,Bells,5,Bells Elementary,K8,Growth,2,2,3,2,3,2,2.1
172,Bells,5,Bells Elementary,K8,Chronic Absenteeism,4,4,4,4,NA,2,3.8
172,Bells,5,Bells Elementary,K8,ELPA,3,3,NA,3,NA,NA,3
172,Bells,5,Bells Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
172,Bells,5,Bells Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
172,Bells,5,Bells Elementary,K8,Weighted Subgroup Score,3.2,2.8,3.6,2.5,3,2, 
180,Cumberland County,8,Frank P. Brown Elementary,K8,Achievement,3,NA,3,NA,2,2,2.8
180,Cumberland County,8,Frank P. Brown Elementary,K8,Growth,1,NA,1,NA,1,2,1.2
180,Cumberland County,8,Frank P. Brown Elementary,K8,Chronic Absenteeism,2,NA,3,NA,NA,2,2.2
180,Cumberland County,8,Frank P. Brown Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,8,Frank P. Brown Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,8,Frank P. Brown Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,8,Frank P. Brown Elementary,K8,Weighted Subgroup Score,2.1,NA,2.2,NA,1.6,2, 
180,Cumberland County,10,Homestead Elementary School,K8,Achievement,3,NA,2,NA,2,3,2.8
180,Cumberland County,10,Homestead Elementary School,K8,Growth,3,2,4,NA,4,4,3.1
180,Cumberland County,10,Homestead Elementary School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
180,Cumberland County,10,Homestead Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,10,Homestead Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,10,Homestead Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,10,Homestead Elementary School,K8,Weighted Subgroup Score,3.1,2.4,3,NA,2.9,3.5, 
180,Cumberland County,15,Crab Orchard Elementary,K8,Achievement,2,NA,3,NA,2,2,2.2
180,Cumberland County,15,Crab Orchard Elementary,K8,Growth,0,NA,1,NA,1,2,0.6
180,Cumberland County,15,Crab Orchard Elementary,K8,Chronic Absenteeism,3,NA,4,NA,NA,4,3.4
180,Cumberland County,15,Crab Orchard Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,15,Crab Orchard Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,15,Crab Orchard Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,15,Crab Orchard Elementary,K8,Weighted Subgroup Score,1.3,NA,2.3,NA,1.6,2.2, 
180,Cumberland County,25,Cumberland County High School,HS,Achievement,3,2,2,NA,2,2,2.6
180,Cumberland County,25,Cumberland County High School,HS,Growth,0,2,0,NA,0,1,0.4
180,Cumberland County,25,Cumberland County High School,HS,Chronic Absenteeism,4,4,4,NA,NA,4,4
180,Cumberland County,25,Cumberland County High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,25,Cumberland County High School,HS,Graduation Rate,3,NA,2,NA,NA,NA,2.6
180,Cumberland County,25,Cumberland County High School,HS,Ready Graduate,4,NA,4,NA,4,NA,4
180,Cumberland County,25,Cumberland County High School,HS,Weighted Subgroup Score,2.4,2.3,2,NA,1.8,1.9, 
180,Cumberland County,33,Glenn Martin Elementary,K8,Achievement,3,3,3,NA,3,3,3
180,Cumberland County,33,Glenn Martin Elementary,K8,Growth,4,4,3,NA,4,2,3.6
180,Cumberland County,33,Glenn Martin Elementary,K8,Chronic Absenteeism,2,3,1,NA,NA,2,2
180,Cumberland County,33,Glenn Martin Elementary,K8,ELPA,4,3,NA,4,NA,NA,3.8
180,Cumberland County,33,Glenn Martin Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,33,Glenn Martin Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,33,Glenn Martin Elementary,K8,Weighted Subgroup Score,3.4,3.4,2.8,4,3.4,2.5, 
180,Cumberland County,53,North Cumberland Elementary,K8,Achievement,2,NA,1,NA,1,2,1.8
180,Cumberland County,53,North Cumberland Elementary,K8,Growth,0,NA,1,NA,1,3,0.8
180,Cumberland County,53,North Cumberland Elementary,K8,Chronic Absenteeism,2,NA,2,NA,NA,2,2
180,Cumberland County,53,North Cumberland Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,53,North Cumberland Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,53,North Cumberland Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,53,North Cumberland Elementary,K8,Weighted Subgroup Score,1.2,NA,1.1,NA,1,2.4, 
180,Cumberland County,55,Pine View Elementary,K8,Achievement,3,NA,3,NA,2,NA,3
180,Cumberland County,55,Pine View Elementary,K8,Growth,3,NA,2,NA,3,NA,2.6
180,Cumberland County,55,Pine View Elementary,K8,Chronic Absenteeism,3,NA,2,NA,NA,NA,2.6
180,Cumberland County,55,Pine View Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,55,Pine View Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,55,Pine View Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,55,Pine View Elementary,K8,Weighted Subgroup Score,3,NA,2.5,NA,2.4,NA, 
180,Cumberland County,60,Pleasant Hill Elementary,K8,Achievement,2,NA,2,NA,2,2,2
180,Cumberland County,60,Pleasant Hill Elementary,K8,Growth,3,NA,2,NA,2,2,2.6
180,Cumberland County,60,Pleasant Hill Elementary,K8,Chronic Absenteeism,2,NA,2,NA,NA,4,2.4
180,Cumberland County,60,Pleasant Hill Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,60,Pleasant Hill Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,60,Pleasant Hill Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,60,Pleasant Hill Elementary,K8,Weighted Subgroup Score,2.4,NA,2,NA,2,2.2, 
180,Cumberland County,73,South Cumberland Elementary,K8,Achievement,4,NA,3,NA,3,2,3.4
180,Cumberland County,73,South Cumberland Elementary,K8,Growth,4,3,3,NA,4,1,3.3
180,Cumberland County,73,South Cumberland Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,2,3.7
180,Cumberland County,73,South Cumberland Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,73,South Cumberland Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,73,South Cumberland Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,73,South Cumberland Elementary,K8,Weighted Subgroup Score,4,3.2,3.1,NA,3.4,1.6, 
180,Cumberland County,74,Stone Elementary,K8,Achievement,3,2,1,NA,1,2,2.5
180,Cumberland County,74,Stone Elementary,K8,Growth,4,4,4,3,4,3,3.8
180,Cumberland County,74,Stone Elementary,K8,Chronic Absenteeism,3,2,4,3,NA,3,3
180,Cumberland County,74,Stone Elementary,K8,ELPA,4,4,4,4,NA,NA,4
180,Cumberland County,74,Stone Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,74,Stone Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,74,Stone Elementary,K8,Weighted Subgroup Score,3.5,2.9,2.7,3.2,2.3,2.5, 
180,Cumberland County,79,Stone Memorial High School,HS,Achievement,3,3,3,NA,3,2,2.9
180,Cumberland County,79,Stone Memorial High School,HS,Growth,2,2,2,NA,2,2,2
180,Cumberland County,79,Stone Memorial High School,HS,Chronic Absenteeism,3,4,3,NA,NA,2,3
180,Cumberland County,79,Stone Memorial High School,HS,ELPA,0,1,NA,0,NA,NA,0.2
180,Cumberland County,79,Stone Memorial High School,HS,Graduation Rate,4,NA,3,NA,NA,4,3.8
180,Cumberland County,79,Stone Memorial High School,HS,Ready Graduate,4,NA,0,NA,2,2,2.8
180,Cumberland County,79,Stone Memorial High School,HS,Weighted Subgroup Score,2.7,2.5,2.1,0,2.4,2.1, 
180,Cumberland County,85,The Phoenix School,HS,Achievement,2,NA,NA,NA,NA,NA,2
180,Cumberland County,85,The Phoenix School,HS,Growth,0,NA,1,NA,0,NA,0.4
180,Cumberland County,85,The Phoenix School,HS,Chronic Absenteeism,4,NA,NA,NA,NA,NA,4
180,Cumberland County,85,The Phoenix School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
180,Cumberland County,85,The Phoenix School,HS,Graduation Rate,4,NA,NA,NA,NA,NA,4
180,Cumberland County,85,The Phoenix School,HS,Ready Graduate,2,NA,NA,NA,0,NA,2
180,Cumberland County,85,The Phoenix School,HS,Weighted Subgroup Score,1.7,NA,1,NA,0,NA, 
190,Davidson County,1,A. Z. Kelley Elementary,K8,Achievement,2,2,1,2,2,2,1.9
190,Davidson County,1,A. Z. Kelley Elementary,K8,Growth,2,2,1,4,2,2,2.1
190,Davidson County,1,A. Z. Kelley Elementary,K8,Chronic Absenteeism,4,4,4,4,NA,4,4
190,Davidson County,1,A. Z. Kelley Elementary,K8,ELPA,3,3,4,3,NA,2,3
190,Davidson County,1,A. Z. Kelley Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
190,Davidson County,1,A. Z. Kelley Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
190,Davidson County,1,A. Z. Kelley Elementary,K8,Weighted Subgroup Score,2.3,2.3,1.6,3,2,2.2, 
190,Davidson County,3,MNPS Virtual School,K8,Achievement,NA,NA,NA,NA,NA,NA, 
190,Davidson County,3,MNPS Virtual School,K8,Growth,2,NA,NA,NA,2,NA,2
190,Davidson County,3,MNPS Virtual School,K8,Chronic Absenteeism,4,NA,NA,NA,NA,NA,4
190,Davidson County,3,MNPS Virtual School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
190,Davidson County,3,MNPS Virtual School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
190,Davidson County,3,MNPS Virtual School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
190,Davidson County,3,MNPS Virtual School,K8,Weighted Subgroup Score,2.4,NA,NA,NA,2,NA, 
190,Davidson County,5,Alex Green Elementary,K8,Achievement,2,1,2,NA,2,NA,1.8
190,Davidson County,5,Alex Green Elementary,K8,Growth,2,2,2,2,2,NA,2
190,Davidson County,5,Alex Green Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,NA,4
190,Davidson County,5,Alex Green Elementary,K8,ELPA,2,3,NA,2,NA,NA,2.2
190,Davidson County,5,Alex Green Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
190,Davidson County,5,Alex Green Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
190,Davidson County,5,Alex Green Elementary,K8,Weighted Subgroup Score,2.2,1.9,2.2,2,2,NA, 
190,Davidson County,10,Amqui Elementary,K8,Achievement,2,3,1,3,2,NA,2.1
190,Davidson County,10,Amqui Elementary,K8,Growth,4,4,3,4,4,NA,3.9
190,Davidson County,10,Amqui Elementary,K8,Chronic Absenteeism,4,4,4,4,NA,4,4
190,Davidson County,10,Amqui Elementary,K8,ELPA,4,4,3,4,NA,NA,3.9
190,Davidson County,10,Amqui Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
190,Davidson County,10,Amqui Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
190,Davidson County,10,Amqui Elementary,K8,Weighted Subgroup Score,3.1,3.6,2.2,3.6,2.9,4, 
190,Davidson County,15,Andrew Jackson Elementary,K8,Achievement,3,3,1,NA,2,NA,2.6
190,Davidson County,15,Andrew Jackson Elementary,K8,Growth,4,4,4,NA,4,3,3.9
190,Davidson County,15,Andrew Jackson Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
190,Davidson County,15,Andrew Jackson Elementary,K8,ELPA,2,3,NA,2,NA,NA,2.2
