system,system_name,school,school_name,pool,score_achievement,score_growth,score_absenteeism,score_grad,score_ready_grad,score_elpa,final_score,final_grade
720,Rhea County,70,Rhea Middle School,K8,2.7333333333333334,2.5,4,NA,NA,NA,2.8,B
721,Dayton,5,Dayton City Elementary,K8,2.9,3.9,3.4,NA,NA,3.8666666666666667,3.4,A
730,Roane County,5,Cherokee Middle School,K8,3.7333333333333334,3.1333333333333333,3.1333333333333333,NA,NA,NA,3.4,A
730,Roane County,14,Harriman Middle School,K8,1,0.26666666666666666,0.7333333333333333,NA,NA,NA,0.7,D
730,Roane County,15,Harriman High School,HS,1.2000000000000002,2,2.1333333333333333,3.6,3,NA,2,C
730,Roane County,28,Bowers Elementary,K8,2.8666666666666663,3.7333333333333334,2.2666666666666666,NA,NA,NA,3.2,A
730,Roane County,35,Kingston Elementary,K8,3,3.2,3.6,NA,NA,NA,3.1,A
730,Roane County,45,Midtown Elementary,K8,3.6,4,4,NA,NA,NA,3.8,A
730,Roane County,47,Midway Elementary,K8,3.6,3.6,3.6,NA,NA,NA,3.6,A
730,Roane County,48,Midway Middle School,K8,3.2,2.2,4,NA,NA,NA,2.9,B
730,Roane County,50,Midway High School,HS,3.4,0.8,4,4,4,NA,2.8,B
730,Roane County,60,Oliver Springs Middle,K8,1.6,0.8,3.2,NA,NA,NA,1.4,C
730,Roane County,65,Oliver Springs High School,HS,3,3.4,4,3,3,NA,3.2,A
730,Roane County,77,Ridge View Elementary,K8,1.8666666666666667,3.6,3.3333333333333335,NA,NA,NA,2.7,B
730,Roane County,80,Roane County High School,HS,2.4,1.1333333333333333,3.8666666666666667,3.6,3.6,NA,2.5,B
730,Roane County,81,Midtown Educational Center,HS,NA,NA,4,2,3,NA,3.1,A
730,Roane County,85,Rockwood High School,HS,2,0,3.7333333333333334,3.6,3,NA,1.9,C
730,Roane County,90,Rockwood Middle School,K8,2.4,3.466666666666667,4,NA,NA,NA,3,B
730,Roane County,95,Dyllis Springs Elementary,K8,3.6,0.8,2.4000000000000004,NA,NA,NA,2.4,B
740,Robertson County,15,Crestview Elementary School,K8,2.2,3.9,3.8,NA,NA,3.7,3.1,A
740,Robertson County,20,Cheatham Park Elementary,K8,0.4,1.8,3.3,NA,NA,3.9,1.5,C
740,Robertson County,25,Coopertown Elementary,K8,1.6,0.6666666666666667,2.4000000000000004,NA,NA,3.1333333333333333,1.5,C
740,Robertson County,26,Coopertown Middle School,K8,2.9,4,3.4,NA,NA,3,3.3,A
740,Robertson County,28,East Robertson Elementary,K8,2.8666666666666663,1.2666666666666666,2.8666666666666663,NA,NA,4,2.4,B
740,Robertson County,32,East Robertson High School,HS,2.5999999999999996,2.5999999999999996,3.4,4,1,NA,2.4,B
740,Robertson County,35,Greenbrier Elementary,K8,2.5999999999999996,2.7333333333333334,1.8666666666666667,NA,NA,NA,2.6,B
740,Robertson County,38,Greenbrier Middle School,K8,1.8,1.7000000000000002,3.7333333333333334,NA,NA,2,2,C
740,Robertson County,40,Greenbrier High School,HS,2,1.6666666666666665,3.4,3,3.6,NA,2.4,B
740,Robertson County,45,Jo Byrns High School,HS,1.1333333333333333,1.1,4,4,3,0,1.8,C
740,Robertson County,48,Jo Byrns Elementary School,K8,1.8,3.7333333333333334,3.6,NA,NA,NA,2.8,B
740,Robertson County,50,Krisle Elementary,K8,3.4,4,2.6,NA,NA,4,3.6,A
740,Robertson County,70,Springfield High School,HS,2.4,0.7,2.4000000000000004,2.333333333333333,1.7999999999999998,0.8,1.7,C
740,Robertson County,75,Springfield Middle School,K8,2.5999999999999996,1.7,3.8,NA,NA,0,2.1,B
740,Robertson County,80,Watauga Elementary,K8,2.5999999999999996,2,3.7333333333333334,NA,NA,NA,2.5,B
740,Robertson County,88,White House Heritage Elementary School,K8,2.7333333333333334,3.6,4,NA,NA,NA,3.2,A
740,Robertson County,90,White House Heritage High School,HS,2.466666666666667,3.3333333333333335,4,4,4,NA,3.3,A
740,Robertson County,100,Robertson County Alternative Learning Center,K8,NA,2,NA,NA,NA,NA,2,C
750,Rutherford County,1,Blackman Elementary School,K8,3.7,1.5,3.8,NA,NA,4,3,B
750,Rutherford County,2,Blackman Middle School,K8,2.5999999999999996,1,2.6999999999999997,NA,NA,0.8,1.9,C
750,Rutherford County,3,Barfield Elementary,K8,3.3333333333333335,3.8,2.6999999999999997,NA,NA,4,3.5,A
750,Rutherford County,4,Blackman High School,HS,2.333333333333333,3.1,3.8,3.466666666666667,3.0666666666666664,1.8666666666666667,2.8,B
750,Rutherford County,5,Buchanan Elementary,K8,2.5999999999999996,1.8,3,NA,NA,4,2.5,B
750,Rutherford County,8,Cedar Grove Elementary,K8,3.466666666666667,4,4,NA,NA,3.7,3.7,A
750,Rutherford County,15,Central Magnet School,HS,4,4,3.8,4,4,NA,4,A
750,Rutherford County,17,Oakland Middle School,K8,2.5999999999999996,3.4,2.2666666666666666,NA,NA,1,2.7,B
750,Rutherford County,20,Christiana Elementary,K8,3.4,0.8,3.7333333333333334,NA,NA,1,2.3,B
750,Rutherford County,21,Whitworth-Buchanan Middle School,K8,1,0.4,2.2,NA,NA,2.1,1,D
750,Rutherford County,23,Christiana Middle School,K8,2.5999999999999996,0.8,2.8666666666666663,NA,NA,2,1.9,C
750,Rutherford County,25,John Colemon Elementary,K8,3,3.7,3.0999999999999996,NA,NA,4,3.4,A
750,Rutherford County,28,David Youree Elementary,K8,2.6999999999999997,0.9,3.0999999999999996,NA,NA,4,2.2,B
750,Rutherford County,35,Eagleville School,HS,3.6,0.9333333333333335,3.8666666666666667,4,4,NA,2.9,B
750,Rutherford County,37,Holloway High School,HS,1.6,2.8,3.2,4,0,NA,1.9,C
750,Rutherford County,39,Brown's Chapel Elementary School,K8,3.6,2.2,3.6,NA,NA,1.8666666666666667,2.9,B
750,Rutherford County,40,Kittrell Elementary,K8,2.2,3.8666666666666667,4,NA,NA,3.2,3.1,A
750,Rutherford County,50,Lascassas Elementary,K8,4,0.6666666666666667,3.7333333333333334,NA,NA,NA,2.6,B
750,Rutherford County,55,Rock Springs Elementary,K8,3.7,2.4000000000000004,3,NA,NA,3.7,3.2,A
750,Rutherford County,58,Rock Springs Middle School,K8,2.4,2.2,3.3,NA,NA,3.7333333333333334,2.6,B
750,Rutherford County,59,LaVergne Lake Elementary School,K8,2.1,3.7,3,NA,NA,3.8,2.9,B
750,Rutherford County,62,LaVergne Middle School,K8,2.6999999999999997,4,4,NA,NA,2,3.2,A
750,Rutherford County,63,Lavergne High School,HS,2.5999999999999996,3.9,3.9,2.7333333333333334,3.7333333333333334,0,3,B
750,Rutherford County,65,Homer Pittard Campus School,K8,4,2,4,NA,NA,NA,3.2,A
750,Rutherford County,70,McFadden School Of Excellence,K8,4,0.4,4,NA,NA,NA,2.6,B
750,Rutherford County,72,Oakland High School,HS,1.6,3.2,2.6,3,3.2,0.8,2.4,B
750,Rutherford County,74,Riverdale High School,HS,1.8666666666666667,0.2,3.9,3.8666666666666667,2.4,0.7333333333333333,1.7,C
750,Rutherford County,75,Rockvale Elementary,K8,3.6,0.6000000000000001,2.7333333333333334,NA,NA,3,2.4,B
750,Rutherford County,77,Roy L Waldron Elementary,K8,2.1,4,3.3,NA,NA,3.6,3,B
750,Rutherford County,78,Rockvale Middle School,K8,3.2,4,2.5999999999999996,NA,NA,0.8,3.2,A
750,Rutherford County,90,Smyrna Elementary,K8,2,2.5,2.9,NA,NA,2.9,2.4,B
750,Rutherford County,95,Smyrna Middle School,K8,1.8,3,2.8,NA,NA,1,2.2,B
750,Rutherford County,98,Smyrna High School,HS,1.1,2,2.6999999999999997,3.8,0,0.9,1.4,C
750,Rutherford County,100,Smyrna Primary,K8,1.9,2.9,4,NA,NA,2.8666666666666663,2.6,B
750,Rutherford County,103,Siegel Middle School,K8,2.5999999999999996,2.3,3.8666666666666667,NA,NA,1,2.5,B
750,Rutherford County,104,Siegel High School,HS,2.333333333333333,0.30000000000000004,3.2666666666666666,3.8666666666666667,3.2,0,1.9,C
750,Rutherford County,105,Thurman Francis Arts Academy/Magnet School for the Arts,K8,4,1.9999999999999998,3.8,NA,NA,2.1333333333333333,3.1,A
750,Rutherford County,110,Walter Hill Elementary,K8,3.2,2,3.6,NA,NA,NA,2.8,B
750,Rutherford County,150,Wilson Elementary School,K8,3.6,1.3,3.6,NA,NA,NA,2.7,B
750,Rutherford County,200,Stewartsboro Elementary,K8,2.9,3.8,3.8,NA,NA,3.9,3.4,A
750,Rutherford County,210,Stewarts Creek Elementary School,K8,4,4,3.4,NA,NA,4,3.9,A
750,Rutherford County,220,Stewarts Creek Middle School,K8,3.5,3.9,3.7333333333333334,NA,NA,3,3.6,A
750,Rutherford County,225,Stewarts Creek High School,HS,3.466666666666667,2.1,3.8,3.466666666666667,3.0666666666666664,0.8666666666666667,2.8,B
750,Rutherford County,230,Rocky Fork Middle School,K8,3.5,4,1.9,NA,NA,2.8666666666666663,3.5,A
751,Murfreesboro,5,Discovery School,K8,4,2.5999999999999996,4,NA,NA,NA,3.4,A
751,Murfreesboro,7,Black Fox Elementary,K8,2.8,3.8,3.9,NA,NA,3.6,3.3,A
751,Murfreesboro,10,Bradley Academy - An Arts Integrated School,K8,1.9,4,4,NA,NA,2,2.9,B
751,Murfreesboro,15,Cason Lane Academy,K8,2.6999999999999997,3.5,3.7,NA,NA,4,3.2,A
751,Murfreesboro,18,Erma Siegel Elementary,K8,3.6,3.2,3.8666666666666667,NA,NA,3,3.4,A
751,Murfreesboro,20,Hobgood Elementary,K8,2.2,3.8,4,NA,NA,3,3,B
751,Murfreesboro,25,Mitchell-Neilson Elementary,K8,2.6999999999999997,3.5,3.2,NA,NA,3.8666666666666667,3.1,A
751,Murfreesboro,32,Northfield Elementary,K8,2.5999999999999996,0.5,3.466666666666667,NA,NA,4,2.1,B
751,Murfreesboro,35,John Pittard Elementary,K8,2.8,4,3.6,NA,NA,3,3.3,A
751,Murfreesboro,40,Overall Creek Elementary,K8,3.466666666666667,3.3333333333333335,3.7333333333333334,NA,NA,NA,3.4,A
751,Murfreesboro,45,Reeves-Rogers Elementary,K8,2.7333333333333334,3.6,3.4,NA,NA,4,3.2,A
751,Murfreesboro,150,Scales Elementary School,K8,3.4,4,4,NA,NA,4,3.7,A
760,Scott County,5,Burchfield Elementary,K8,2,2,2.8,NA,NA,NA,2.1,B
760,Scott County,8,Fairview Elementary,K8,3,3.8,4,NA,NA,NA,3.4,A
760,Scott County,20,Huntsville Elementary,K8,2.5999999999999996,2,2.2,NA,NA,NA,2.3,B
760,Scott County,25,Huntsville Middle School,K8,2.5999999999999996,3.7333333333333334,3.4,NA,NA,NA,3.1,A
760,Scott County,40,Robbins Elementary,K8,3.6,3.4,2,NA,NA,NA,3.4,A
760,Scott County,48,Scott High School,HS,1,0.2,3,4,3,NA,1.5,C
760,Scott County,55,Winfield Elementary,K8,2,2.4000000000000004,2,NA,NA,NA,2.2,B
761,Oneida,5,Oneida Elementary,K8,3,2.2,3.6,NA,NA,NA,2.7,B
761,Oneida,8,Oneida Middle School,K8,1.2,0.8,2.4,NA,NA,NA,1.2,C
761,Oneida,10,Oneida High School,HS,3,3.2,2.5999999999999996,4,4,NA,3.3,A
770,Sequatchie County,5,Sequatchie Co Middle School,K8,1.1333333333333333,0.4,3.1333333333333333,NA,NA,4,1.4,C
770,Sequatchie County,10,Griffith Elementary,K8,1.6,0.7000000000000001,1.4,NA,NA,2.2,1.3,C
770,Sequatchie County,20,Sequatchie Co High School,HS,1.1333333333333333,2,2.8666666666666663,4,3.2,NA,2.1,B
780,Sevier County,12,Boyds Creek Elementary School,K8,2.5999999999999996,3.6,3,NA,NA,NA,3,B
780,Sevier County,13,Catlettsburg Elementary School,K8,2.8,3.7333333333333334,1.8666666666666667,NA,NA,4,3.2,A
780,Sevier County,15,Catons Chapel Elementary,K8,2.5999999999999996,2,0.4,NA,NA,NA,2.1,B
780,Sevier County,20,Gatlinburg Pittman High,HS,2.8666666666666663,3.2,4,4,4,2,3.3,A
780,Sevier County,25,Jones Cove Elementary,K8,3.6,2.4,2.2,NA,NA,NA,3,B
780,Sevier County,30,Northview Senior Academy,HS,2.5999999999999996,0.13333333333333333,4,4,2.1999999999999997,NA,2,C
780,Sevier County,31,Northview Junior Academy,K8,1.6,3,3.1333333333333333,NA,NA,NA,2.3,B
780,Sevier County,32,Northview Elementary,K8,2.4000000000000004,1.2666666666666666,2.4000000000000004,NA,NA,2,2,C
780,Sevier County,34,Northview Intermediate School,K8,1.8666666666666667,0.5333333333333333,2.4000000000000004,NA,NA,NA,1.4,C
780,Sevier County,35,New Center Elementary,K8,2.5999999999999996,3.466666666666667,3.7333333333333334,NA,NA,NA,3.1,A
780,Sevier County,40,Pi Beta Phi Elementary,K8,2.7333333333333334,3.5,2.2,NA,NA,3,3,B
780,Sevier County,44,Pigeon Forge Primary,K8,0.8666666666666667,1.4,1.5,NA,NA,2.8666666666666663,1.3,C
780,Sevier County,45,Pigeon Forge Middle School,K8,1.9,2.2,2.1,NA,NA,1,1.9,C
780,Sevier County,46,Pigeon Forge High School,HS,2.3,2,1.6,4,2.1999999999999997,1.1333333333333333,2.1,B
780,Sevier County,50,Pittman Center Elementary,K8,3.2,3.2,2.8,NA,NA,NA,3.2,A
780,Sevier County,52,Gary Hardin Academy,HS,NA,0,4,1,0,NA,0.7,D
780,Sevier County,55,Sevier County High School,HS,2.5,3.4,2.3,4,2.8,0,2.6,B
780,Sevier County,61,Sevierville Intermediate,K8,2.1,1.6,3.0999999999999996,NA,NA,4,2.2,B
780,Sevier County,62,Sevierville Middle School,K8,1.8,1.5,0.8,NA,NA,0,1.4,C
780,Sevier County,65,Seymour Primary,K8,NA,0.4,4,NA,NA,NA,1.1,C
780,Sevier County,66,Seymour Middle School,K8,3,3.6,2,NA,NA,NA,3.1,A
780,Sevier County,68,Seymour Intermediate,K8,2.7333333333333334,2,2.533333333333333,NA,NA,NA,2.4,B
780,Sevier County,70,Seymour High School,HS,2.5999999999999996,3.6,3.1333333333333333,4,4,NA,3.3,A
780,Sevier County,80,Wearwood Elementary,K8,1.6,2,2,NA,NA,NA,1.8,C
792,Shelby County,10,Barret's Chapel Elementary/Middle,K8,1.1333333333333333,0.4,3.1333333333333333,NA,NA,NA,1,D
792,Shelby County,35,Bolton High,HS,1.1333333333333333,0.4,0.7333333333333333,2.5999999999999996,1.7333333333333334,NA,1.1,C
792,Shelby County,67,Dexter Elementary,K8,2,2.2666666666666666,2,NA,NA,3,2.2,B
792,Shelby County,68,Dexter Middle,K8,2.3,2.9,2.1,NA,NA,4,2.7,B
792,Shelby County,80,E.E. Jeter Elementary/Middle,K8,3.3333333333333335,1.7333333333333334,3,NA,NA,NA,2.7,B
792,Shelby County,105,Germantown Elementary,K8,2.8,0.26666666666666666,3.0999999999999996,NA,NA,4,2.1,B
792,Shelby County,107,Germantown Middle,K8,2.9,1.9,2.8666666666666663,NA,NA,1,2.4,B
792,Shelby County,108,Highland Oaks Elementary,K8,2.8666666666666663,2.8,4,NA,NA,4,3.1,A
792,Shelby County,110,Germantown High,HS,2.1,3.6,2.9,4,3.0666666666666664,1,2.7,B
792,Shelby County,115,Lucy Elementary,K8,1,0.13333333333333333,3,NA,NA,1,0.9,D
792,Shelby County,118,Macon-Hall Elementary,K8,2.9,2.5,3,NA,NA,4,2.9,B
792,Shelby County,140,Mt. Pisgah Middle,K8,1.1333333333333333,0.30000000000000004,3.466666666666667,NA,NA,NA,1,D
792,Shelby County,145,Northaven Elementary,K8,1.8,2.5999999999999996,0,NA,NA,NA,1.9,C
792,Shelby County,175,Southwind Elementary,K8,3,0.6000000000000001,1,NA,NA,4,2.1,B
792,Shelby County,178,Southwind High,HS,1,0,1.5,1.7333333333333334,0.13333333333333333,0.8666666666666667,0.7,D
792,Shelby County,185,Woodstock Middle School,K8,1,0,2.2666666666666666,NA,NA,NA,0.7,D
792,Shelby County,200,Highland Oaks Middle,K8,1,0.6000000000000001,1.7333333333333334,NA,NA,1.8666666666666667,1,D
792,Shelby County,205,Lowrance Elementary/Middle,K8,2.2,2.5,2.9,NA,NA,2.1333333333333333,2.4,B
792,Shelby County,300,Belle Forest Community School,K8,3,4,4,NA,NA,4,3.6,A
792,Shelby County,2005,A. B. Hill Elementary,K8,3,4,2.2666666666666666,NA,NA,NA,3.3,A
792,Shelby County,2007,Kate Bond Middle School,K8,1,1.4,2.2,NA,NA,1.7,1.3,C
792,Shelby County,2020,Alton Elementary,K8,2,2,1.2000000000000002,NA,NA,NA,1.9,C
792,Shelby County,2023,American Way Middle,K8,1.1,0.6000000000000001,0.2,NA,NA,0,0.7,D
792,Shelby County,2030,B. T. Washington High,HS,1,3.466666666666667,1.2666666666666666,2,2,NA,2,C
792,Shelby County,2040,Bellevue Middle,K8,1,0.5,2.8,NA,NA,NA,1,D
792,Shelby County,2045,Berclair Elementary,K8,4,4,2.3,NA,NA,3.7,3.8,A
792,Shelby County,2049,Chimneyrock Elementary School,K8,2.5999999999999996,3.4,3,NA,NA,3.8666666666666667,3,B
792,Shelby County,2050,Bethel Grove Elementary,K8,2.2,1.2000000000000002,1.6,NA,NA,NA,1.7,C
792,Shelby County,2053,William Herbert Brewster Elementary School,K8,1.3,0.4,2.1,NA,NA,3.7333333333333334,1.3,C
792,Shelby County,2057,Brownsville Road Elementary,K8,3,1.8,1.2666666666666666,NA,NA,NA,2.3,B
792,Shelby County,2060,Bruce Elementary,K8,1,0.26666666666666666,2.5,NA,NA,0.8666666666666667,0.9,D
792,Shelby County,2070,Campus Elementary,K8,4,0,4,NA,NA,NA,2.4,B
792,Shelby County,2090,Central High,HS,2.8,3.8,2,2,2.5999999999999996,3,2.9,B
792,Shelby County,2095,Charjean Elementary,K8,3,2.1333333333333333,1.4,NA,NA,3.8666666666666667,2.6,B
792,Shelby County,2100,Cherokee Elementary,K8,1,0.26666666666666666,3.8666666666666667,NA,NA,NA,1,D
792,Shelby County,2108,Chickasaw Middle,K8,0.5333333333333333,0,0,NA,NA,NA,0.3,D
792,Shelby County,2115,Colonial Middle,K8,2.5,3.4,2.5,NA,NA,0,2.6,B
792,Shelby County,2116,Kate Bond Elementary School,K8,3,3.7,3.2,NA,NA,3.7,3.3,A
792,Shelby County,2117,Cordova Elementary,K8,1.3,0.5,2,NA,NA,4,1.4,C
792,Shelby County,2118,Cordova Middle,K8,1.5,0.6000000000000001,2.8,NA,NA,2,1.4,C
792,Shelby County,2119,Cordova High School,HS,1.1,3.5,4,2.1,1.8,2.9,2.4,B
792,Shelby County,2126,Craigmont High,HS,1.2666666666666666,1.9,0,1.1333333333333333,1.7333333333333334,3,1.6,C
792,Shelby County,2128,Craigmont Middle,K8,2,2.9,0,NA,NA,2,2.1,B
792,Shelby County,2130,Cromwell Elementary,K8,1.7333333333333334,0.4,4,NA,NA,4,1.7,C
792,Shelby County,2133,Crump Elementary,K8,1.1333333333333333,0.7000000000000001,1.8000000000000003,NA,NA,3.8,1.3,C
792,Shelby County,2135,Cummings Elementary/Middle,K8,1.8,0.6,1.6666666666666665,NA,NA,NA,1.3,C
792,Shelby County,2145,Delano Elementary,K8,4,3,3.2,NA,NA,NA,3.5,A
792,Shelby County,2153,Double Tree Elementary,K8,2,0.4,2.533333333333333,NA,NA,NA,1.4,C
792,Shelby County,2155,Douglass Elementary/Middle,K8,1,0.4,3.2666666666666666,NA,NA,NA,1,D
792,Shelby County,2160,Douglass High,HS,1,1.1333333333333333,4,2,1.8,4,1.8,C
792,Shelby County,2162,Downtown Elementary,K8,3,0.4,2,NA,NA,NA,1.9,C
792,Shelby County,2165,Dunbar Elementary,K8,3,1,2,NA,NA,NA,2.1,B
792,Shelby County,2180,East High,HS,4,0.8,0.8,2,0.4,1,1.8,C
792,Shelby County,2183,Egypt Elementary,K8,1.2666666666666666,0.13333333333333333,2.2666666666666666,NA,NA,1.8666666666666667,1,D
792,Shelby County,2185,Evans Elementary,K8,2,1,2.4000000000000004,NA,NA,3,1.8,C
792,Shelby County,2210,Ford Road Elementary,K8,0.2,0.4,3.6,NA,NA,NA,0.6,D
792,Shelby County,2215,Fox Meadows Elementary,K8,1.2000000000000002,2.2,2.2,NA,NA,4,1.9,C
792,Shelby County,2230,Gardenview Elementary,K8,0.8,0,0.5333333333333333,NA,NA,NA,0.5,D
792,Shelby County,2245,Geeter School,K8,NA,0.13333333333333333,NA,NA,NA,NA,0.1,D
792,Shelby County,2255,Georgian Hills Middle,K8,1.2666666666666666,0.26666666666666666,0,NA,NA,NA,0.7,D
792,Shelby County,2258,Germanshire Elementary,K8,3,2.2,3,NA,NA,2.8666666666666663,2.7,B
792,Shelby County,2259,Getwell Elementary,K8,2,2.1333333333333333,1,NA,NA,4,2.1,B
792,Shelby County,2260,Goodlett Elementary,K8,0.26666666666666666,1.1,1.1333333333333333,NA,NA,3,0.9,D
792,Shelby County,2285,Grahamwood Elementary,K8,3.2,0.6000000000000001,2.8,NA,NA,3.7,2.3,B
792,Shelby County,2310,Hamilton Elementary,K8,2.2,2.4000000000000004,2.1333333333333333,NA,NA,NA,2.3,B
792,Shelby County,2315,Hamilton Middle,K8,1,0,4,NA,NA,NA,0.9,D
792,Shelby County,2317,Hamilton High,HS,0,0,1.6666666666666665,0.13333333333333333,1.7333333333333334,NA,0.5,D
792,Shelby County,2325,Havenview Middle,K8,1.2666666666666666,3,1.4,NA,NA,NA,2,C
792,Shelby County,2330,Hawkins Mill Elementary,K8,2,1.7333333333333334,4,NA,NA,NA,2.1,B
792,Shelby County,2331,Hickory Ridge Elementary,K8,3.8666666666666667,4,4,NA,NA,4,3.9,A
792,Shelby County,2333,Hickory Ridge Middle,K8,1.2000000000000002,0.4,2,NA,NA,0,0.9,D
792,Shelby County,2338,Hollis F. Price Middle College,K8,3.2,4,1,NA,NA,NA,3.3,A
792,Shelby County,2343,Holmes Road Elementary,K8,3.8,3.7333333333333334,3.1333333333333333,NA,NA,NA,3.7,A
792,Shelby County,2353,Ida B. Wells Academy ES/MS,K8,3,0,2.8,NA,NA,NA,1.8,C
792,Shelby County,2355,Idlewild Elementary,K8,3.8,2,3.2,NA,NA,NA,3,B
792,Shelby County,2360,Jackson Elementary,K8,2.1333333333333333,1.1,4,NA,NA,3,2,C
792,Shelby County,2362,J. P. Freeman Elementary/Middle,K8,4,0,4,NA,NA,NA,2.4,B
792,Shelby County,2368,Keystone Elementary,K8,1.2666666666666666,0.5333333333333333,2.4000000000000004,NA,NA,NA,1.1,C
792,Shelby County,2370,Kingsbury Elementary,K8,3.2666666666666666,4,1.1,NA,NA,3.9,3.4,A
792,Shelby County,2373,Kingsbury Middle,K8,1.1,1,1.3,NA,NA,1,1.1,C
792,Shelby County,2375,Kingsbury High,HS,1.1,0.1,0,1.2000000000000002,1.6,0.9,0.8,D
792,Shelby County,2379,Kirby High,HS,1.1,0.2,0,0.4,0,0.13333333333333333,0.4,D
792,Shelby County,2385,Knight Road Elementary,K8,2,2,3.2,NA,NA,2.6999999999999997,2.2,B
792,Shelby County,2395,Larose Elementary,K8,0,0,0,NA,NA,NA,0,D
792,Shelby County,2435,Levi Elementary,K8,4,4,3.1333333333333333,NA,NA,NA,3.9,A
792,Shelby County,2463,Lucie E. Campbell Elementary,K8,2.533333333333333,3.7333333333333334,3.7333333333333334,NA,NA,NA,3.1,A
792,Shelby County,2470,Magnolia Elementary,K8,2.2,0.6,0.5333333333333333,NA,NA,NA,1.4,C
792,Shelby County,2480,Manassas High,HS,1,0.13333333333333333,0.13333333333333333,0,0,NA,0.4,D
792,Shelby County,2493,Melrose High,HS,1.8666666666666667,1,0,3.8,2,NA,1.5,C
792,Shelby County,2515,Middle College High,HS,3.8,3.8,3.8,4,4,NA,3.9,A
792,Shelby County,2520,Mitchell High,HS,1,2,0.6666666666666667,3.4,2,NA,1.6,C
792,Shelby County,2525,Newberry Elementary,K8,2.8,3.5,3,NA,NA,4,3.2,A
792,Shelby County,2540,Oakhaven Elementary,K8,0.26666666666666666,0.4,0.30000000000000004,NA,NA,1,0.4,D
792,Shelby County,2543,Oakhaven Middle,K8,3,3,2,NA,NA,0.13333333333333333,2.6,B
792,Shelby County,2545,Oakhaven High,HS,2,0,0,2,2,NA,1.2,C
792,Shelby County,2550,Oakshire Elementary,K8,2,2,0,NA,NA,NA,1.8,C
792,Shelby County,2565,Overton High,HS,1,0.4,0.4,2,2.466666666666667,1,1.1,C
792,Shelby County,2570,Peabody Elementary,K8,2.5999999999999996,2,2.8,NA,NA,NA,2.4,B
792,Shelby County,2597,Raleigh-Bartlett Meadows Elementary,K8,1,1.1333333333333333,2.2666666666666666,NA,NA,4,1.5,C
792,Shelby County,2598,Raleigh-Egypt High,HS,1.1,2.9,0.9,3,1.6,0.8666666666666667,1.7,C
792,Shelby County,2600,Richland Elementary,K8,3.7333333333333334,3.7,3.8666666666666667,NA,NA,4,3.8,A
792,Shelby County,2610,Balmoral/Ridgeway Elementary,K8,2.8,2.5999999999999996,2.8,NA,NA,3,2.8,B
792,Shelby County,2612,Ridgeway Middle,K8,1.1333333333333333,0.4,4,NA,NA,3,1.4,C
792,Shelby County,2615,Ridgeway High,HS,1.6666666666666665,1.8666666666666667,0.13333333333333333,2,1.7333333333333334,3,1.7,C
792,Shelby County,2625,Riverview Elementary/Middle,K8,2.1333333333333333,1.2666666666666666,1.1333333333333333,NA,NA,NA,1.7,C
792,Shelby County,2626,Robert R. Church Elementary,K8,4,3.7,4,NA,NA,4,3.9,A
792,Shelby County,2627,Ross Elementary,K8,1.1333333333333333,0.4,2.5,NA,NA,1.8666666666666667,1.1,C
792,Shelby County,2630,Rozelle Elementary,K8,1.8,0,4,NA,NA,NA,1.3,C
792,Shelby County,2633,Scenic Hills Elementary,K8,2,0.13333333333333333,1.1333333333333333,NA,NA,NA,1.2,C
792,Shelby County,2637,Sea Isle Elementary,K8,2.466666666666667,1.8,2,NA,NA,3.6,2.3,B
792,Shelby County,2640,Shady Grove Elementary,K8,2,1.7,2,NA,NA,4,2.1,B
792,Shelby County,2650,Sharpe Elementary,K8,1.2666666666666666,2.2666666666666666,2.666666666666667,NA,NA,3,1.9,C
792,Shelby County,2655,Sheffield Elementary,K8,3,3.9,1.4,NA,NA,3,3.2,A
792,Shelby County,2660,Sheffield High,HS,1.8,2,4,1.8,1.6,1.4,2,C
792,Shelby County,2665,Sherwood Elementary,K8,1.2666666666666666,0.6000000000000001,1.3,NA,NA,1.8666666666666667,1.1,C
792,Shelby County,2670,Sherwood Middle,K8,0.9,0.5,0.6000000000000001,NA,NA,0,0.6,D
792,Shelby County,2680,Shelby Oaks Elementary,K8,1.2000000000000002,2.8,2.3,NA,NA,4,2.2,B
792,Shelby County,2690,Snowden Elementary/Middle,K8,1.8,0.30000000000000004,3.8,NA,NA,2.7333333333333334,1.6,C
792,Shelby County,2692,Oak Forest Elementary,K8,2,3.6,4,NA,NA,3,2.9,B
792,Shelby County,2695,South Park Elementary,K8,3.1333333333333333,3.8,2,NA,NA,3,3.2,A
792,Shelby County,2700,Exceptional Children Special Placements,HS,NA,NA,4,2,NA,NA,3.3,A
792,Shelby County,2705,Springdale Elementary,K8,4,2.8,2,NA,NA,NA,3.3,A
792,Shelby County,2715,Treadwell Elementary,K8,0.13333333333333333,1.7333333333333334,1.1,NA,NA,3,1.1,C
792,Shelby County,2717,Riverwood Elementary School,K8,3.8666666666666667,2,3.7,NA,NA,4,3.2,A
792,Shelby County,2723,Treadwell Middle School,K8,2,4,0.5,NA,NA,0.9,2.4,B
792,Shelby County,2725,Trezevant High,HS,0.8666666666666667,0,0,1.7333333333333334,0.13333333333333333,NA,0.4,D
792,Shelby County,2730,Vollentine Elementary,K8,2.8,1.4,3,NA,NA,NA,2.3,B
